0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,2.4299999999999997,46.764811608116574,19.37927241520059,1.2318549714764768,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,2.94,46.55481160811658,21.399272415200592,1.141854971476477,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,1.49,47.99481160811658,18.17927241520059,1.221854971476477,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,2.63,43.06481160811658,18.02927241520059,1.2918549714764769,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,2.87,39.154811608116574,21.09927241520059,1.061854971476477,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,3.43,44.53481160811658,19.74927241520059,1.331854971476477,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,1.44,48.574811608116576,20.73927241520059,1.241854971476477,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,3.14,47.44481160811658,17.69927241520059,1.181854971476477,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,1.0,38.404811608116574,20.94927241520059,1.211854971476477,1.25
0.187,0.396,1.515,0.381,0.576,1.167,0.427,0.727,2.46,0.249,0.0135,1.628,0.962,0.435,0.285,3.56,42.78481160811658,16.239272415200592,0.9918549714764769,1.25
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,3.45,44.264811608116574,19.489272415200592,1.311854971476477,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,2.1799999999999997,44.02481160811658,17.93927241520059,1.241854971476477,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,3.08,40.96481160811658,20.19927241520059,1.311854971476477,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,3.47,44.254811608116576,19.56927241520059,1.061854971476477,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,1.42,48.74481160811658,20.49927241520059,1.101854971476477,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,3.0,39.24481160811658,21.469272415200592,1.121854971476477,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,2.46,46.96481160811658,20.17927241520059,1.161854971476477,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,1.57,43.10481160811658,21.399272415200592,1.3018549714764769,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,3.59,42.21481160811658,21.31927241520059,1.091854971476477,0.982
0.717,0.297,0.104,1.058,0.595,1.685,0.849,1.057,0.591,0.25,0.0155,1.612,0.0138,0.478,0.216,3.87,47.514811608116574,16.45927241520059,1.161854971476477,0.982
1.341,0.902,0.433,1.918,0.62,2.053,1.731,1.581,2.734,0.2,0.0097,1.581,0.2879,0.5,0.378,1.6800000000000002,46.684811608116576,16.95927241520059,1.181854971476477,0.86
1.341,0.902,0.433,1.918,0.62,2.053,1.731,1.581,2.734,0.2,0.0097,1.581,0.2879,0.5,0.378,3.4,40.12481160811657,19.38927241520059,1.0518549714764769,0.86
1.341,0.902,0.433,1.918,0.62,2.053,1.731,1.581,2.734,0.2,0.0097,1.581,0.2879,0.5,0.378,3.27,39.35481160811658,16.24927241520059,1.221854971476477,0.86
1.341,0.902,0.433,1.918,0.62,2.053,1.731,1.581,2.734,0.2,0.0097,1.581,0.2879,0.5,0.378,1.6800000000000002,47.41481160811658,18.54927241520059,1.3018549714764769,0.86
1.341,0.902,0.433,1.918,0.62,2.053,1.731,1.581,2.734,0.2,0.0097,1.581,0.2879,0.5,0.378,3.61,45.824811608116576,20.23927241520059,1.101854971476477,0.86
1.341,0.902,0.433,1.918,0.62,2.053,1.731,1.581,2.734,0.2,0.0097,1.581,0.2879,0.5,0.378,1.12,48.13481160811658,19.29927241520059,1.101854971476477,0.86
